Credit	Reference	doi	Class	Subclass	Superorder	Order	Suborder	Family	Genus	Species	Species_binomial	Group	Diet_full	Functional_group	Habitat	Mass_dry_full	Mass_log10	C_mean	N_mean	P_mean	CN_ratio	CP_ratio	NP_ratio	Organism_source	Stoichio_analysis	Nitrogen_calc_from_prot	Staff
Guo_2018	NA	10.4194/1303-2712-v18_2_03	Actinopteri	Neopterygii	NA	Cypriniformes	Cyprinoidei	Cyprinidae	Cyprinus	carpio	Cyprinus carpio	Fish	O	Fish O	Freshwater	294.412647347	2.46895646244207	48.35	9.79	2.06	5.76183180115764	60.6330906148867	10.5232316227462	Aquaculture	Whole body	No	JS
Guo_2018	NA	10.4194/1303-2712-v18_2_03	Actinopteri	Neopterygii	NA	Cypriniformes	Cyprinoidei	Cyprinidae	Cyprinus	carpio	Cyprinus carpio	Fish	O	Fish O	Freshwater	347.280042122	2.54067982550673	48.37	9.05	2.03	6.23554327808471	61.5545977011494	9.87156931738213	Aquaculture	Whole body	No	JS
Guo_2018	NA	10.4194/1303-2712-v18_2_03	Actinopteri	Neopterygii	NA	Cichliformes	NA	Cichlidae	Oreochromis	niloticus	Oreochromis niloticus	Fish	C	Fish C	Freshwater	25.141383293	1.40038916913313	51.56	7.53	2.91	7.98849048251439	45.7720504009164	5.72974963181149	Aquaculture	Whole body	No	JS
Guo_2018	NA	10.4194/1303-2712-v18_2_03	Actinopteri	Neopterygii	NA	Cichliformes	NA	Cichlidae	Oreochromis	niloticus	Oreochromis niloticus	Fish	C	Fish C	Freshwater	46.288341203	1.66547161760952	49.94	8.12	3.05	7.17528735632184	42.2989071038251	5.89508196721311	Aquaculture	Whole body	No	JS
Guo_2018	NA	10.4194/1303-2712-v18_2_03	Actinopteri	Neopterygii	NA	Cichliformes	NA	Cichlidae	Oreochromis	niloticus	Oreochromis niloticus	Fish	C	Fish C	Freshwater	81.768237252	1.9125846353945	49.38	8.65	3.11	6.66011560693642	41.0176848874598	6.15870463941204	Aquaculture	Whole body	No	JS
Guo_2018	NA	10.4194/1303-2712-v18_2_03	Actinopteri	Neopterygii	NA	Cichliformes	NA	Cichlidae	Oreochromis	niloticus	Oreochromis niloticus	Fish	C	Fish C	Freshwater	114.03614536067	2.05704252890326	49.15	7.81	3.23	7.34208279982928	39.3098555211558	5.35404688191066	Aquaculture	Whole body	No	JS
Guo_2018	NA	10.4194/1303-2712-v18_2_03	Actinopteri	Neopterygii	NA	Cichliformes	NA	Cichlidae	Oreochromis	niloticus	Oreochromis niloticus	Fish	C	Fish C	Freshwater	162.04913846433	2.20964672644393	51.32	8.66	3.33	6.91377983063895	39.8128128128128	5.75847275847276	Aquaculture	Whole body	No	JS
Guo_2018	NA	10.4194/1303-2712-v18_2_03	Actinopteri	Neopterygii	NA	Cichliformes	NA	Cichlidae	Oreochromis	niloticus	Oreochromis niloticus	Fish	C	Fish C	Freshwater	181.393905628	2.25862269178366	48.85	7.87	3.41	7.2416349004659	37.0075757575758	5.11038961038961	Aquaculture	Whole body	No	JS
Milanovich_2015	NA	10.1111/fwb.12572	Amphibia	NA	NA	Caudata	NA	Plethodontidae	Desmognathus	ocoee	Desmognathus ocoee	Amphibian	C	Amphibian C	Freshwater	20.4652736	1.31101755509788	46.4	12	2	4.51111111111111	61.3	13.5	Field	Whole body (gutted)	No	JS
Milanovich_2015	NA	10.1111/fwb.12572	Amphibia	NA	NA	Caudata	NA	Plethodontidae	Desmognathus	ocoee	Desmognathus ocoee	Amphibian	C	Amphibian C	Freshwater	20.4652736	1.31101755509788	44.5	12.3	2	4.22086720867209	62.3	14.8	Field	Whole body (gutted)	No	JS
Milanovich_2015	NA	10.1111/fwb.12572	Amphibia	NA	NA	Caudata	NA	Plethodontidae	Desmognathus	ocoee	Desmognathus ocoee	Amphibian	C	Amphibian C	Freshwater	20.4652736	1.31101755509788	45.3	12.1	2	4.36776859504132	60.1	13.8	Field	Whole body (gutted)	No	JS
Milanovich_2015	NA	10.1111/fwb.12572	Amphibia	NA	NA	Caudata	NA	Plethodontidae	Desmognathus	ocoee	Desmognathus ocoee	Amphibian	C	Amphibian C	Freshwater	20.4652736	1.31101755509788	43.6	11.7	2	4.34757834757835	58.7	13.5	Field	Whole body (gutted)	No	JS
Milanovich_2015	NA	10.1111/fwb.12572	Amphibia	NA	NA	Caudata	NA	Plethodontidae	Desmognathus	ocoee	Desmognathus ocoee	Amphibian	C	Amphibian C	Freshwater	20.4652736	1.31101755509788	43.9	11.8	2.3	4.34039548022599	50.7	11.6	Field	Whole body (gutted)	No	JS
Milanovich_2015	NA	10.1111/fwb.12572	Amphibia	NA	NA	Caudata	NA	Plethodontidae	Desmognathus	quadramaculatus	Desmognathus quadramaculatus	Amphibian	C	Amphibian C	Freshwater	182.14093504	2.26040756174279	44.4	12	3	4.31666666666667	43.2	10	Field	Whole body (gutted)	No	JS
Milanovich_2015	NA	10.1111/fwb.12572	Amphibia	NA	NA	Caudata	NA	Plethodontidae	Desmognathus	quadramaculatus	Desmognathus quadramaculatus	Amphibian	C	Amphibian C	Freshwater	182.14093504	2.26040756174279	42.5	11.9	3	4.16666666666667	38.8	9.4	Field	Whole body (gutted)	No	JS
Milanovich_2015	NA	10.1111/fwb.12572	Amphibia	NA	NA	Caudata	NA	Plethodontidae	Desmognathus	quadramaculatus	Desmognathus quadramaculatus	Amphibian	C	Amphibian C	Freshwater	182.14093504	2.26040756174279	42.7	11.6	2.5	4.29454022988506	49.2	11.5	Field	Whole body (gutted)	No	JS
Milanovich_2015	NA	10.1111/fwb.12572	Amphibia	NA	NA	Caudata	NA	Plethodontidae	Desmognathus	quadramaculatus	Desmognathus quadramaculatus	Amphibian	C	Amphibian C	Freshwater	182.14093504	2.26040756174279	41.4	11.1	3	4.35135135135135	39.3	9.1	Field	Whole body (gutted)	No	JS
Milanovich_2015	NA	10.1111/fwb.12572	Amphibia	NA	NA	Caudata	NA	Plethodontidae	Desmognathus	quadramaculatus	Desmognathus quadramaculatus	Amphibian	C	Amphibian C	Freshwater	182.14093504	2.26040756174279	44.3	12.1	3.3	4.27134986225895	42	9.9	Field	Whole body (gutted)	No	JS
Milanovich_2015	NA	10.1111/fwb.12572	Amphibia	NA	NA	Caudata	NA	Plethodontidae	Eurycea	wilderae	Eurycea wilderae	Amphibian	C	Amphibian C	Freshwater	12.27916416	1.08916880548152	47.1	12.6	1.9	4.36111111111111	64.7	14.8	Field	Whole body (gutted)	No	JS
Milanovich_2015	NA	10.1111/fwb.12572	Amphibia	NA	NA	Caudata	NA	Plethodontidae	Eurycea	wilderae	Eurycea wilderae	Amphibian	C	Amphibian C	Freshwater	12.27916416	1.08916880548152	45.2	13.2	1.8	3.9949494949495	67.8	17	Field	Whole body (gutted)	No	JS
Milanovich_2015	NA	10.1111/fwb.12572	Amphibia	NA	NA	Caudata	NA	Plethodontidae	Eurycea	wilderae	Eurycea wilderae	Amphibian	C	Amphibian C	Freshwater	12.27916416	1.08916880548152	46.4	12.4	1.3	4.36559139784946	89.9	20.6	Field	Whole body (gutted)	No	JS
Milanovich_2015	NA	10.1111/fwb.12572	Amphibia	NA	NA	Caudata	NA	Plethodontidae	Eurycea	wilderae	Eurycea wilderae	Amphibian	C	Amphibian C	Freshwater	12.27916416	1.08916880548152	45.8	12.5	1.7	4.27466666666667	84.8	20	Field	Whole body (gutted)	No	JS
Milanovich_2015	NA	10.1111/fwb.12572	Amphibia	NA	NA	Caudata	NA	Plethodontidae	Eurycea	wilderae	Eurycea wilderae	Amphibian	C	Amphibian C	Freshwater	12.27916416	1.08916880548152	46.4	12.7	1.9	4.26246719160105	68	16	Field	Whole body (gutted)	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	Dothideomycetes	NA	NA	Pleosporales	NA	Pleosporaceae	Alternaria	NA	Alternaria	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	11.1	243	22.4	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	NA	NA	NA	NA	NA	NA	Hypocrea	koningii	Hypocrea koningii	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	17.4	106	6.39	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	Sordariomycetes	NA	NA	NA	NA	NA	Hypocreales	NA	Hypocreales	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	5.22	76	14.7	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	Sordariomycetes	NA	NA	NA	NA	NA	Hypocreales	NA	Hypocreales	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	13.5	215	16.4	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	NA	NA	NA	NA	NA	NA	Davidiella	NA	Davidiella	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	9.42	256	27.3	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	NA	NA	NA	NA	NA	NA	Davidiella	NA	Davidiella	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	14	223	16.3	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	Dothideomycetes	NA	NA	NA	NA	NA	Pleosporales	NA	Pleosporales	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	5.29	81.5	15.4	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	Sordariomycetes	NA	NA	Sordariales	NA	Lasiosphaeriaceae	Cercophora	NA	Cercophora	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	6.32	45.7	7.26	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	Dothideomycetes	NA	NA	Pleosporales	NA	Pleosporaceae	Alternaria	NA	Alternaria	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	12.2	50.7	4.15	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	Sordariomycetes	NA	NA	Hypocreales	NA	Nectriaceae	Fusarium	NA	Fusarium	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	28.2	64	1.87	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	Eurotiomycetes	NA	NA	Chaetothyriales	NA	Herpotrichiellaceae	Capronia	brabeji	Capronia brabeji	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	9.72	87.6	9.01	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	NA	NA	NA	NA	NA	NA	Sordariomycetes	NA	Sordariomycetes	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	12.5	168	13.5	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	NA	NA	NA	NA	NA	NA	Gibberella	NA	Gibberella	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	10.6	89.3	8.66	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	NA	NA	NA	NA	NA	NA	Tetracladium	NA	Tetracladium	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	10.1	69.5	6.94	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	Dothideomycetes	NA	NA	Pleosporales	NA	Pleosporaceae	Lewia	NA	Lewia	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	5.98	54.5	9.13	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	Dothideomycetes	NA	NA	Botryosphaeriales	NA	Botryosphaeriaceae	Neofusicoccum	NA	Neofusicoccum	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	20.8	101	5.6	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	NA	NA	NA	NA	NA	NA	Dothideomycetes	NA	Dothideomycetes	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	4.93	102	20.7	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	NA	NA	NA	NA	NA	NA	Dothideomycetes	NA	Dothideomycetes	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	8.66	185	22	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	Leotiomycetes	Leotiomycetidae	NA	NA	NA	NA	Helotiales	NA	Helotiales	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	9.81	124	12.5	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	Dothideomycetes	NA	NA	Dothideales	NA	Dothideaceae	Dothidea	NA	Dothidea	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	15.2	316	21.2	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	Eurotiomycetes	NA	NA	Chaetothyriales	NA	Herpotrichiellaceae	Phaeomoniella	NA	Phaeomoniella	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	10.2	225	22	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	Dothideomycetes	NA	NA	Dothideales	NA	Dothioraceae	Kabatiella	bupleuri	Kabatiella bupleuri	Microbe	D	Microbe D	NA	NA	NA	NA	NA	NA	10.3	180	19.5	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	Dothideomycetes	NA	NA	NA	NA	NA	Pleosporales	NA	Pleosporales	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	4.92	102	20.8	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	Dothideomycetes	NA	NA	NA	NA	NA	Pleosporales	NA	Pleosporales	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	5.52	69.4	12.6	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	Eurotiomycetes	NA	NA	Chaetothyriales	NA	Herpotrichiellaceae	Exophiala	NA	Exophiala	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	4.88	74.1	15.2	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	Dothideomycetes	NA	NA	Pleosporales	NA	Lentitheciaceae	Pleurophoma	NA	Pleurophoma	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	6.72	80.9	12	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	NA	NA	NA	NA	NA	NA	Phaeosphaeria	NA	Phaeosphaeria	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	6.48	64.8	16.9	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	Leotiomycetes	Leotiomycetidae	NA	NA	NA	NA	Helotiales	NA	Helotiales	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	5.3	103	19.4	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	Dothideomycetes	NA	NA	Pleosporales	NA	Pleosporaceae	Epicoccum	nigrum	Epicoccum nigrum	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	6.31	76.7	12.2	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	NA	NA	NA	NA	NA	NA	Cryptococcus	NA	Cryptococcus	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	4.57	90	19.7	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	NA	NA	NA	NA	NA	NA	Cryptococcus	NA	Cryptococcus	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	9.69	188	19.5	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	Microbotryomycetes	NA	NA	Sporidiobolales	NA	Sporidiobolaceae	Rhodotorula	benthica	Rhodotorula benthica	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	4.55	169	37.1	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	Microbotryomycetes	NA	NA	Sporidiobolales	NA	Sporidiobolaceae	Rhodotorula	NA	Rhodotorula	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	4.63	92.2	19.9	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	NA	NA	NA	NA	NA	NA	Cryptococcus	NA	Cryptococcus	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	12.6	178	21.3	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	NA	NA	NA	NA	NA	NA	Cryptococcus	NA	Cryptococcus	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	6.3	41.6	6.62	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	NA	NA	NA	NA	NA	NA	Cryptococcus	NA	Cryptococcus	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	5.89	69.9	11.9	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	NA	NA	NA	NA	NA	NA	Cryptococcus	NA	Cryptococcus	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	11.3	227	31.1	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	NA	NA	NA	NA	NA	NA	Cryptococcus	NA	Cryptococcus	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	4.68	75.2	16.1	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	Mucoromycetes	NA	NA	Mucorales	NA	Mucoraceae	Mucor	flavus	Mucor flavus	Microbe	D	Microbe D	NA	NA	NA	NA	NA	NA	6.99	128	18.4	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	Mucoromycetes	NA	NA	Mucorales	NA	Mucoraceae	Mucor	racemosus	Mucor racemosus	Microbe	D	Microbe D	NA	NA	NA	NA	NA	NA	8.07	75.9	9.4	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	Mucoromycetes	NA	NA	Mucorales	NA	Mucoraceae	Mucor	racemosus	Mucor racemosus	Microbe	D	Microbe D	NA	NA	NA	NA	NA	NA	8.92	78.8	9.01	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	NA	NA	NA	Micrococcales	NA	Microbacteriaceae	Curtobacterium	NA	Curtobacterium	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	4.4	121	28.2	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	NA	NA	NA	Micrococcales	NA	Microbacteriaceae	Curtobacterium	NA	Curtobacterium	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	4.58	70.9	16.2	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	NA	NA	NA	NA	NA	Nocardioidaceae	NA	NA	NA	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	5.78	98.9	17.1	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	NA	NA	NA	Micrococcales	NA	Microbacteriaceae	Cryocola	NA	Cryocola	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	4.03	53.2	13.2	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	NA	NA	NA	NA	NA	NA	N.	bacterium	N. bacterium	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	4.03	87.7	22.5	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	NA	NA	NA	Micrococcales	NA	Microbacteriaceae	Curtobacterium	flaccumfaciens	Curtobacterium flaccumfaciens	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	5.39	69.5	13	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	NA	NA	NA	Micrococcales	NA	Microbacteriaceae	Curtobacterium	flaccumfaciens	Curtobacterium flaccumfaciens	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	4.13	76.9	18.8	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	NA	NA	NA	Micrococcales	NA	Microbacteriaceae	Curtobacterium	flaccumfaciens	Curtobacterium flaccumfaciens	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	4.68	128	27.7	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	NA	NA	NA	Micrococcales	NA	Microbacteriaceae	Curtobacterium	flaccumfaciens	Curtobacterium flaccumfaciens	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	5.24	109	21.7	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	NA	NA	NA	NA	NA	NA	Arthrobacter	NA	Arthrobacter	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	6.99	72	10.2	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	NA	NA	NA	Micrococcales	NA	Microbacteriaceae	Cryocola	NA	Cryocola	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	5.24	52.1	10.1	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	NA	NA	NA	Micrococcales	NA	Microbacteriaceae	Schumannella	luteola	Schumannella luteola	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	10.9	175	16.1	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	NA	NA	NA	Micrococcales	NA	Microbacteriaceae	Frigoribacterium	NA	Frigoribacterium	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	5.1	75.8	15.4	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	NA	NA	NA	Micrococcales	NA	Microbacteriaceae	Clavibacter	michiganensis	Clavibacter michiganensis	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	4.43	115	27	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	Arachnida	Acari	NA	Trombidiformes	Prostigmata	Tetranychidae	Paraplonobia	cousiniae	Paraplonobia cousiniae	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	3.95	66.9	17.2	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	NA	NA	NA	Micrococcales	NA	Microbacteriaceae	Curtobacterium	NA	Curtobacterium	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	8.49	92.5	11.2	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	NA	NA	NA	Corynebacteriales	NA	Nocardiaceae	Rhodococcus	cercidiphylli	Rhodococcus cercidiphylli	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	2.38	89.2	37.9	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	NA	NA	NA	NA	NA	NA	Rhodococcus	NA	Rhodococcus	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	2.83	81	29.5	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	NA	NA	NA	Micrococcales	NA	Sanguibacteraceae	Sanguibacter	NA	Sanguibacter	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	4.26	61.2	14.4	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	NA	NA	NA	Micrococcales	NA	Microbacteriaceae	Microbacterium	NA	Microbacterium	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	4.17	66.2	16.3	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	Flavobacteria	NA	NA	Flavobacteriales	NA	Flavobacteriaceae	Chryseobacterium	NA	Chryseobacterium	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	4.61	64.9	14.2	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	Cytophagia	NA	NA	Cytophagales	NA	Cytophagaceae	Dyadobacter	NA	Dyadobacter	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	4.67	69.1	14.8	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	Flavobacteria	NA	NA	Flavobacteriales	NA	Flavobacteriaceae	Flavobacterium	NA	Flavobacterium	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	2.9	106	36.7	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	Sphingobacteriia	NA	NA	Sphingobacteriales	NA	Sphingobacteriaceae	Pedobacter	borealis	Pedobacter borealis	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	5.55	53	9.53	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	Cytophagia	NA	NA	Cytophagales	NA	Cytophagaceae	Dyadobacter	NA	Dyadobacter	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	4.88	154	31.7	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	Gammaproteobacteria	NA	NA	Enterobacteriales	NA	Erwiniaceae	Erwinia	billingiae	Erwinia billingiae	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	3.79	91.6	24.7	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	Gammaproteobacteria	NA	NA	Pseudomonadales	NA	Pseudomonadaceae	Pseudomonas	NA	Pseudomonas	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	3.9	71.2	18.3	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	Gammaproteobacteria	NA	NA	Pseudomonadales	NA	Pseudomonadaceae	Pseudomonas	NA	Pseudomonas	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	3.45	47.2	13.8	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	Gammaproteobacteria	NA	NA	Pseudomonadales	NA	Pseudomonadaceae	Pseudomonas	synxantha	Pseudomonas synxantha	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	3.32	52.3	15.9	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	Gammaproteobacteria	NA	NA	Pseudomonadales	NA	Pseudomonadaceae	Pseudomonas	NA	Pseudomonas	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	4.01	67.2	16.8	Cultured	NA	No	JS
Mouginot_et_al_2014	NA	10.1016/j.soilbio.2014.05.011	Gammaproteobacteria	NA	NA	Pseudomonadales	NA	Pseudomonadaceae	Pseudomonas	NA	Pseudomonas	Microbe	NA	Microbe NA	NA	NA	NA	NA	NA	NA	3.86	62.2	16.1	Cultured	NA	No	JS
